,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
22,22,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-05,05.12.2006,112741,CME,0,112,19768,1064,17007,137,1836,0,0,14003,872,0,444,648,0,17484,18664,2284,1104,1690.0,128.0,2620.0,-346.0,-199.0,0.0,0.0,1719.0,-155.0,0.0,241.0,-741.0,0.0,1543.0,1378.0,147.0,312.0,100,5.4,86.0,0.7,9.3,0.0,0.0,70.8,4.4,0.0,2.2,3.3,0.0,88.4,94.4,11.6,5.6,41,4.0,12.0,,6.0,0.0,0.0,13.0,,0.0,,,0.0,26.0,16.0,58.0,70.4,68.3,84.5,58.0,69.7,68.3,83.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.882756302521,SHORT,-0.882242266615,LONG,1.0,LONG,2006-12-11,889.39,998.35,0.037064769203,998.35,13038.8,0.00543854320962,0.887557210816,0.854901982368,998.35,13049.39,0.108126019869,0.319398742208,998.35,12093.48
23,23,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-12,12.12.2006,112741,CME,0,112,22265,1329,17806,1180,1399,0,0,16055,1036,0,103,1170,0,20066,21192,2199,1073,2497.0,265.0,799.0,1043.0,-437.0,0.0,0.0,2052.0,164.0,0.0,-341.0,522.0,0.0,2582.0,2528.0,-85.0,-31.0,100,6.0,80.0,5.3,6.3,0.0,0.0,72.1,4.7,0.0,0.5,5.3,0.0,90.1,95.2,9.9,4.8,39,5.0,10.0,,4.0,0.0,0.0,14.0,,0.0,,,0.0,25.0,16.0,60.6,71.1,71.5,85.3,58.8,65.9,68.2,80.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.878766602305,SHORT,-0.861092239352,LONG,1.0,LONG,2006-12-18,-2212.46,861.28,-0.003989700216,861.28,13900.08,-0.000975449398214,0.877909409952,0.881689986156,861.28,13910.67,0.103956242934,0.289980476675,861.28,12954.76
24,24,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-19,19.12.2006,112741,CME,0,112,22440,833,19205,327,1570,0,0,17812,1263,0,277,1103,0,20819,21898,1621,542,175.0,-496.0,1399.0,-853.0,171.0,0.0,0.0,1757.0,227.0,0.0,174.0,-67.0,0.0,753.0,706.0,-578.0,-531.0,100,3.7,85.6,1.5,7.0,0.0,0.0,79.4,5.6,0.0,1.2,4.9,0.0,92.8,97.6,7.2,2.4,39,,10.0,,5.0,0.0,0.0,14.0,,0.0,,,0.0,27.0,15.0,66.8,74.3,75.6,86.0,66.8,72.9,75.6,84.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.867575360419,SHORT,-0.916857969857,LONG,1.0,LONG,2006-12-25,718.9,837.47,-0.011191241886,837.47,14737.55,-0.00210055552405,0.865752970203,0.875903603243,837.47,14748.14,0.102059429851,0.171985309511,837.47,13792.23
25,25,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-26,26.12.2006,112741,CME,0,112,21961,954,18818,442,1433,0,0,17203,1134,0,103,935,0,20135,21329,1826,632,-479.0,121.0,-387.0,115.0,-137.0,0.0,0.0,-609.0,-129.0,0.0,-174.0,-168.0,0.0,-684.0,-569.0,205.0,90.0,100,4.3,85.7,2.0,6.5,0.0,0.0,78.3,5.2,0.0,0.5,4.3,0.0,91.7,97.1,8.3,2.9,37,,10.0,,5.0,0.0,0.0,14.0,,0.0,,,0.0,26.0,14.0,66.0,76.3,75.1,88.7,66.0,74.3,75.1,86.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.876315645962,SHORT,-0.903499898847,LONG,1.0,LONG,2007-01-01,760.21,-6327.82,0.008740285543,-6327.82,8409.73,0.00101337266456,0.877203680283,0.869693590789,-6327.82,8420.32,0.101274898245,0.163616705223,-6327.82,7464.41
26,26,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-03,03.01.2007,112741,CME,0,112,22855,1289,18377,461,1468,0,0,17452,2325,0,278,650,0,20948,21813,1907,1042,894.0,335.0,-441.0,19.0,35.0,0.0,0.0,249.0,1191.0,0.0,175.0,-285.0,0.0,813.0,484.0,81.0,410.0,100,5.6,80.4,2.0,6.4,0.0,0.0,76.4,10.2,0.0,1.2,2.8,0.0,91.7,95.4,8.3,4.6,38,4.0,11.0,,5.0,0.0,0.0,13.0,,0.0,,,0.0,27.0,14.0,61.2,76.9,73.1,88.5,61.2,74.9,73.1,86.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.764878394094,SHORT,-0.868910810536,LONG,1.0,LONG,2007-01-08,484.64,957.95,-0.111437251868,957.95,9367.68,-0.0177621187129,0.751292533257,0.848810561167,957.95,9378.27,0.112970483676,0.305640878269,957.95,8422.36
27,27,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-09,09.01.2007,112741,CME,0,112,20440,2324,16639,758,1289,0,0,13472,1422,0,740,650,0,18583,19469,1857,971,-2415.0,1035.0,-1738.0,297.0,-179.0,0.0,0.0,-3980.0,-903.0,0.0,462.0,0.0,0.0,-2365.0,-2344.0,-50.0,-71.0,100,11.4,81.4,3.7,6.3,0.0,0.0,65.9,7.0,0.0,3.6,3.2,0.0,90.9,95.2,9.1,4.8,35,6.0,8.0,,4.0,0.0,0.0,12.0,,0.0,,,0.0,26.0,11.0,57.2,80.9,67.9,92.5,57.2,77.2,66.8,88.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.809050624413,SHORT,-0.754891103728,LONG,1.0,LONG,2007-01-15,876.0,948.06,0.044172230319,948.06,10315.74,0.00654895100939,0.814349057316,0.775761940003,948.06,10326.33,0.108637554716,0.293689865612,948.06,9370.42
28,28,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-16,16.01.2007,112741,CME,0,112,19988,2565,16103,1239,1164,0,0,12346,1038,0,891,680,0,18205,19060,1783,928,-452.0,241.0,-536.0,481.0,-125.0,0.0,0.0,-1126.0,-384.0,0.0,151.0,30.0,0.0,-378.0,-409.0,-74.0,-43.0,100,12.8,80.6,6.2,5.8,0.0,0.0,61.8,5.2,0.0,4.5,3.4,0.0,91.1,95.4,8.9,4.6,35,7.0,8.0,,,0.0,0.0,13.0,,0.0,,,0.0,27.0,11.0,55.7,80.7,69.2,92.5,54.1,74.6,66.4,86.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.844889420203,SHORT,-0.725198200129,LONG,1.0,LONG,2007-01-22,839.32,932.7,0.03583879579,932.7,11248.44,0.00524700780508,0.849322561585,0.817910450591,932.7,11259.03,0.105836592929,0.280463306958,932.7,10303.12
29,29,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-23,23.01.2007,112741,CME,0,112,18687,3871,15247,961,1189,120,0,9827,569,0,347,787,0,16195,17684,2492,1003,-1301.0,1306.0,-856.0,-278.0,25.0,120.0,0.0,-2519.0,-469.0,0.0,-544.0,107.0,0.0,-2010.0,-1376.0,709.0,75.0,100,20.7,81.6,5.1,6.4,0.6,0.0,52.6,3.0,0.0,1.9,4.2,0.0,86.7,94.6,13.3,5.4,37,9.0,7.0,,,,0.0,12.0,,0.0,,,0.0,27.0,13.0,50.7,78.9,63.9,90.4,47.4,77.1,59.8,86.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.890534821085,SHORT,-0.595041322314,LONG,0.816653934301,LONG,2007-01-29,676.26,-2629.87,0.045645400882,-2629.87,8618.57,0.0067791063429,0.896571851339,0.856259555053,-2629.87,8629.16,0.105452380962,0.251345374686,-2629.87,7673.25
30,30,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-01-30,30.01.2007,112741,CME,0,112,18000,6348,15056,940,1441,245,0,7053,0,0,465,809,0,16247,17050,1753,950,-687.0,2477.0,-191.0,-21.0,252.0,125.0,0.0,-2774.0,-569.0,0.0,118.0,22.0,0.0,52.0,-634.0,-739.0,-53.0,100,35.3,83.6,5.2,8.0,1.4,0.0,39.2,0.0,0.0,2.6,4.5,0.0,90.3,94.7,9.7,5.3,38,8.0,8.0,,4.0,,0.0,13.0,0.0,0.0,,,0.0,28.0,13.0,47.2,79.5,64.5,89.6,43.6,77.7,60.5,85.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,1.0,SHORT,-0.40683984302,LONG,0.709371293001,LONG,2007-02-05,721.16,857.08,0.109465178915,857.08,9475.65,0.0167497524219,1.01674975242,0.918302105979,857.08,9486.24,0.115728803217,0.247812086658,857.08,8530.33
31,31,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-06,06.02.2007,112741,CME,0,112,18326,5792,15451,851,1600,358,0,8122,0,0,0,648,0,16365,17308,1961,1018,326.0,-556.0,395.0,-89.0,159.0,113.0,0.0,1069.0,0.0,0.0,-465.0,-161.0,0.0,118.0,258.0,208.0,68.0,100,31.6,84.3,4.6,8.7,2.0,0.0,44.3,0.0,0.0,0.0,3.5,0.0,89.3,94.4,10.7,5.6,35,8.0,10.0,,4.0,,0.0,10.0,0.0,0.0,0.0,,0.0,24.0,14.0,43.7,79.2,66.4,89.0,43.2,77.9,63.1,85.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,1.0,SHORT,-0.454690957021,LONG,0.634320735444,LONG,2007-02-12,-9420.27,974.93,0.0,974.93,10450.58,-0.000352133397422,0.999647866603,0.999922530653,974.93,10461.17,0.107645472815,0.286682991243,974.93,9505.26
32,32,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-13,13.02.2007,112741,CME,0,112,19219,4491,15822,716,1682,566,0,10383,0,0,0,1024,0,17272,18128,1947,1091,893.0,-1301.0,371.0,-135.0,82.0,208.0,0.0,2261.0,0.0,0.0,0.0,376.0,0.0,907.0,820.0,-14.0,73.0,100,23.4,82.3,3.7,8.8,2.9,0.0,54.0,0.0,0.0,0.0,5.3,0.0,89.9,94.3,10.1,5.7,36,6.0,10.0,4.0,4.0,,0.0,12.0,0.0,0.0,0.0,,0.0,25.0,15.0,49.3,76.7,67.5,87.3,49.3,75.7,67.3,85.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,1.0,SHORT,-0.557820115197,LONG,0.496441281139,LONG,2007-02-19,-950.45,841.19,0.0,841.19,11291.77,-0.000352133397422,0.999647866603,0.999922530653,841.19,11302.36,0.10373982517,0.305602636475,841.19,10346.45
33,33,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-20,20.02.2007,112741,CME,0,112,21969,3306,17752,758,1774,647,0,13665,761,0,100,895,0,19603,20813,2366,1156,2750.0,-1185.0,1930.0,42.0,92.0,81.0,0.0,3282.0,761.0,0.0,100.0,-129.0,0.0,2331.0,2685.0,419.0,65.0,100,15.0,80.8,3.5,8.1,2.9,0.0,62.2,3.5,0.0,0.5,4.1,0.0,89.2,94.7,10.8,5.3,39,5.0,11.0,4.0,4.0,,0.0,13.0,,0.0,,,0.0,27.0,16.0,52.3,71.0,69.2,84.5,52.3,70.3,69.2,81.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.894496048801,SHORT,-0.686010067433,LONG,0.465510119785,LONG,2007-02-26,688.82,-25268.54,-0.105503951199,-25268.54,-13976.77,-0.0168351515113,0.879437072293,0.973476155905,-25268.54,-13966.18,0.11275857206,0.334531706703,-25268.54,-14922.09
34,34,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-02-27,27.02.2007,112741,CME,0,112,22779,2899,18725,883,2031,749,0,14408,366,0,0,593,0,20221,21316,2558,1463,810.0,-407.0,973.0,125.0,257.0,102.0,0.0,743.0,-395.0,0.0,-100.0,-302.0,0.0,618.0,503.0,192.0,307.0,100,12.7,82.2,3.9,8.9,3.3,0.0,63.3,1.6,0.0,0.0,2.6,0.0,88.8,93.6,11.2,6.4,37,4.0,11.0,5.0,4.0,,0.0,14.0,,0.0,0.0,,0.0,26.0,16.0,49.5,70.4,66.8,85.7,49.0,69.8,66.2,82.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.950453499391,SHORT,-0.731871994081,LONG,0.461151079137,LONG,2007-03-05,-5251.49,1431.1,0.05595745059,1431.1,-12545.67,0.00839017114375,0.958427966915,0.908561070786,1431.1,-12535.08,0.109826811668,0.302652394817,1431.1,-13490.99
35,35,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-06,06.03.2007,112741,CME,0,112,21159,4099,17144,870,1740,775,0,11706,0,0,457,566,105,18977,19460,2182,1699,-1620.0,1200.0,-1581.0,-13.0,-291.0,26.0,0.0,-2702.0,-366.0,0.0,457.0,-27.0,105.0,-1244.0,-1856.0,-376.0,236.0,100,19.4,81.0,4.1,8.2,3.7,0.0,55.3,0.0,0.0,2.2,2.7,0.5,89.7,92.0,10.3,8.0,32,5.0,9.0,6.0,4.0,,0.0,9.0,0.0,0.0,,,,25.0,14.0,56.4,71.1,69.1,86.2,55.6,70.2,68.3,82.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,1.0,SHORT,-0.614084639646,LONG,0.383697813121,LONG,2007-03-12,759.67,883.91,0.049546500609,883.91,-11661.76,0.00738858017524,1.00738858018,0.962979217164,883.91,-11651.17,0.107715428805,0.278912223274,883.91,-12607.08
36,36,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-13,13.03.2007,112741,CME,0,112,23442,5007,16882,2804,1940,936,0,11681,549,73,0,708,0,21505,21952,1937,1490,2283.0,908.0,-262.0,1934.0,200.0,161.0,0.0,-25.0,549.0,73.0,-457.0,142.0,-105.0,2528.0,2492.0,-245.0,-209.0,100,21.4,72.0,12.0,8.3,4.0,0.0,49.8,2.3,0.3,0.0,3.0,0.0,91.7,93.6,8.3,6.4,35,7.0,10.0,6.0,,,0.0,9.0,,,0.0,,0.0,22.0,21.0,57.9,66.0,70.4,81.7,51.0,63.2,63.4,73.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.910220768602,SHORT,-0.542509936498,LONG,0.34909596662,LONG,2007-03-19,-4170.01,993.77,-0.089779231398,993.77,-10667.99,-0.0143784582939,0.897133197242,0.977369303393,993.77,-10657.4,0.11151631848,0.219921059431,993.77,-11613.31
37,37,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-20,20.03.2007,112741,CME,0,112,23099,2087,17023,472,2006,916,0,16876,1924,0,100,1076,0,21541,21411,1558,1688,-343.0,-2920.0,141.0,-2332.0,66.0,-20.0,0.0,5195.0,1375.0,-73.0,100.0,368.0,0.0,36.0,-541.0,-379.0,198.0,100,9.0,73.7,2.0,8.7,4.0,0.0,73.1,8.3,0.0,0.4,4.7,0.0,93.3,92.7,6.7,7.3,30,,9.0,,,,0.0,9.0,,0.0,,,0.0,18.0,15.0,66.8,59.6,80.1,77.9,66.8,58.9,78.7,77.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.795319148936,SHORT,-0.781580324437,LONG,0.373032169747,LONG,2007-03-26,938.93,1029.08,-0.114901619666,1029.08,-9638.91,-0.0183033613537,0.780762135161,0.881739869245,1029.08,-9628.32,0.118020813388,0.234580061376,1029.08,-10584.23
38,38,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-03-27,27.03.2007,112741,CME,0,112,27611,1557,19873,995,2489,910,0,20700,2814,0,100,968,0,25841,25560,1770,2051,4512.0,-530.0,2850.0,523.0,483.0,-6.0,0.0,3824.0,890.0,0.0,0.0,-108.0,0.0,4300.0,4149.0,212.0,363.0,100,5.6,72.0,3.6,9.0,3.3,0.0,75.0,10.2,0.0,0.4,3.5,0.0,93.6,92.6,6.4,7.4,32,,11.0,4.0,4.0,,0.0,9.0,,0.0,,,0.0,20.0,16.0,67.4,57.6,80.0,77.7,67.4,57.1,79.7,77.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.760653227864,SHORT,-0.854689687354,LONG,0.464548396587,LONG,2007-04-02,885.38,984.76,-0.034665921072,984.76,-8654.15,-0.00576803487285,0.75626575352,0.786727401944,984.76,-8643.56,0.109767686251,0.257438409423,984.76,-9599.47
39,39,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-04-03,03.04.2007,112741,CME,0,112,27025,1604,19996,1019,2501,898,0,19949,2747,0,200,617,0,25273,25277,1752,1748,-586.0,47.0,123.0,24.0,12.0,-12.0,0.0,-751.0,-67.0,0.0,100.0,-351.0,0.0,-568.0,-283.0,-18.0,-303.0,100,5.9,74.0,3.8,9.3,3.3,0.0,73.8,10.2,0.0,0.7,2.3,0.0,93.5,93.5,6.5,6.5,35,,12.0,4.0,5.0,,0.0,10.0,,0.0,,,0.0,23.0,16.0,65.4,58.6,78.1,79.2,65.4,58.1,77.6,78.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.757930912936,SHORT,-0.851481481481,LONG,0.471609296852,LONG,2007-04-09,-10447.27,935.61,-0.002722314928,935.61,-7718.54,-0.000777444163132,0.757341663972,0.759924683808,935.61,-7707.95,0.104740009366,0.303407623306,935.61,-8663.86
40,40,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-04-10,10.04.2007,112741,CME,0,112,25383,2008,20090,643,2360,879,0,17873,1736,0,100,488,0,22984,23836,2399,1547,-1642.0,404.0,94.0,-376.0,-141.0,-19.0,0.0,-2076.0,-1011.0,0.0,-100.0,-129.0,0.0,-2289.0,-1441.0,647.0,-201.0,100,7.9,79.1,2.5,9.3,3.5,0.0,70.4,6.8,0.0,0.4,1.9,0.0,90.5,93.9,9.5,6.1,33,,11.0,4.0,4.0,,0.0,11.0,,0.0,,,0.0,22.0,15.0,62.7,58.5,75.8,80.6,62.7,57.8,75.4,79.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.822938446632,SHORT,-0.818264096298,LONG,0.457239888855,LONG,2007-04-16,1166.45,1254.89,0.065007533696,1254.89,-6463.65,0.00980407727781,0.831006598758,0.774007563817,1254.89,-6453.06,0.107345083344,0.293320721119,1254.89,-7408.97
41,41,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-04-17,17.04.2007,112741,CME,0,112,28672,1752,23040,1004,2286,817,0,20688,1494,0,240,738,0,25970,27093,2702,1579,3289.0,-256.0,2950.0,361.0,-74.0,-62.0,0.0,2815.0,-242.0,0.0,140.0,250.0,0.0,2986.0,3257.0,303.0,32.0,100,6.1,80.4,3.5,8.0,2.8,0.0,72.2,5.2,0.0,0.8,2.6,0.0,90.6,94.5,9.4,5.5,35,,12.0,4.0,4.0,,0.0,10.0,,0.0,,,0.0,22.0,17.0,62.5,57.9,75.9,78.6,62.5,57.3,75.9,78.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.865296186097,SHORT,-0.858664085189,LONG,0.473412826297,LONG,2007-04-23,1143.6,1266.98,0.042357739465,1266.98,-5196.67,0.00626547076743,0.870717674056,0.833449876665,1266.98,-5186.08,0.105818625079,0.215502785816,1266.98,-6141.99
42,42,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-04-24,24.04.2007,112741,CME,0,112,28091,1841,23315,990,2276,631,0,19318,201,0,560,1250,0,24985,26387,3106,1704,-581.0,89.0,275.0,-14.0,-10.0,-186.0,0.0,-1370.0,-1293.0,0.0,320.0,512.0,0.0,-985.0,-706.0,404.0,125.0,100,6.6,83.0,3.5,8.1,2.2,0.0,68.8,0.7,0.0,2.0,4.4,0.0,88.9,93.9,11.1,6.1,36,,11.0,4.0,4.0,,0.0,10.0,,0.0,,,0.0,23.0,17.0,59.7,60.2,72.9,80.3,59.7,59.6,72.6,79.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.979404682617,SHORT,-0.853633328033,LONG,0.565875472996,LONG,2007-04-30,1078.18,1205.0,0.11410849652,1205.0,-3991.67,0.0174751839088,0.996519959567,0.89416541626,1205.0,-3981.08,0.116908940258,0.289483347203,1205.0,-4936.99
43,43,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-05-01,01.05.2007,112741,CME,0,112,25253,3651,21949,377,2494,521,0,15335,157,0,512,635,0,22369,23639,2884,1614,-2838.0,1810.0,-1366.0,-613.0,218.0,-110.0,0.0,-3983.0,-44.0,0.0,-48.0,-615.0,0.0,-2616.0,-2748.0,-222.0,-90.0,100,14.5,86.9,1.5,9.9,2.1,0.0,60.7,0.6,0.0,2.0,2.5,0.0,88.6,93.6,11.4,6.4,39,6.0,11.0,4.0,4.0,,0.0,13.0,,0.0,,,0.0,27.0,16.0,50.5,63.3,66.2,83.8,49.7,62.6,65.3,83.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.979731474309,SHORT,-0.714765625,LONG,0.654394693201,LONG,2007-05-07,912.42,1017.41,0.000326791692,1017.41,-2974.26,-0.000301078310694,0.979436498412,0.979411682092,1017.41,-2963.67,0.10822937497,0.292341172843,1017.41,-3919.58
44,44,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-05-08,08.05.2007,112741,CME,0,112,23617,3893,20532,359,2400,516,0,13361,158,0,654,530,0,20667,22095,2950,1522,-1636.0,242.0,-1417.0,-18.0,-94.0,-5.0,0.0,-1974.0,1.0,0.0,142.0,-105.0,0.0,-1702.0,-1544.0,66.0,-92.0,100,16.5,86.9,1.5,10.2,2.2,0.0,56.6,0.7,0.0,2.8,2.2,0.0,87.5,93.6,12.5,6.4,38,6.0,11.0,4.0,4.0,,0.0,13.0,,0.0,,,0.0,27.0,15.0,47.1,68.3,61.7,83.5,46.3,67.6,60.9,82.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.976625490051,SHORT,-0.681228249744,LONG,0.646090534979,LONG,2007-05-14,875.17,966.86,-0.003105984258,966.86,-2007.4,-0.000837385316465,0.975807678206,0.978868239166,966.86,-1996.81,0.104005078501,0.309159737171,966.86,-2952.72
45,45,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-05-15,15.05.2007,112741,CME,0,112,26331,3534,22679,477,2379,477,6,17135,158,0,0,859,0,23531,24656,2800,1675,2714.0,-359.0,2147.0,118.0,-21.0,-39.0,6.0,3774.0,0.0,0.0,-654.0,329.0,0.0,2864.0,2561.0,-150.0,153.0,100,13.4,86.1,1.8,9.0,1.8,0.0,65.1,0.6,0.0,0.0,3.3,0.0,89.4,93.6,10.6,6.4,37,6.0,11.0,4.0,4.0,,,12.0,,0.0,0.0,,0.0,25.0,17.0,56.1,66.1,69.8,82.7,55.1,65.5,68.6,82.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.98172671023,SHORT,-0.730362797085,LONG,0.665966386555,LONG,2007-05-21,620.55,713.38,0.005101220179,713.38,-1294.02,0.000444836798078,0.982163418396,0.977843834287,713.38,-1283.43,0.102093925647,0.316786921011,713.38,-2239.34
46,46,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2007-05-22,22.05.2007,112741,CME,0,112,24381,4363,21283,259,2320,461,6,14078,158,0,641,590,0,21667,22757,2714,1624,-1950.0,829.0,-1396.0,-218.0,-59.0,-16.0,0.0,-3057.0,0.0,0.0,641.0,-269.0,0.0,-1864.0,-1899.0,-86.0,-51.0,100,17.9,87.3,1.1,9.5,1.9,0.0,57.7,0.6,0.0,2.6,2.4,0.0,88.9,93.3,11.1,6.7,37,7.0,11.0,4.0,4.0,,,11.0,,0.0,,,0.0,26.0,16.0,52.9,71.7,69.5,85.0,52.6,71.1,69.1,84.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.977802753582,SHORT,-0.65975200811,LONG,0.668464581086,LONG,2007-05-28,-12072.74,934.31,-0.003923956648,934.31,-359.71,-0.000965178195952,0.976858999684,0.98065581391,934.31,-349.12,0.101128988915,0.0605083255571,0.0,-2239.34
